create_rate,modified_rate,rename_rate,delete_rate,operations_rate,directories_affected,activity_burst,label
1.892,7.219,3.323,0.474,12.877,4,12.0,1
0.006,0.165,0.0,0.0,0.167,0,0.0,0
9.358,19.652,21.098,2.116,52.266,8,57.0,1
0.093,0.073,0.0,0.0,0.186,0,0.0,0
4.029,9.341,19.822,0.742,34.031,2,23.0,1
0.172,0.058,0.0,0.0,0.274,0,1.0,0
1.137,7.555,7.472,0.737,16.807,3,12.0,1
5.367,18.172,12.273,3.158,38.806,9,38.0,1
1.659,7.103,5.506,0.235,14.281,6,16.0,1
2.89,14.096,15.2,0.022,32.153,4,20.0,1
8.938,27.427,22.954,2.494,61.872,8,19.0,1
3.419,32.397,21.238,2.283,59.269,7,32.0,1
2.994,2.203,0.145,1.172,6.404,3,4.0,0
0.016,0.012,0.0,0.0,0.04,0,0.0,0
0.038,0.108,0.0,0.0,0.108,1,1.0,0
1.05,1.317,0.192,0.361,2.95,1,6.0,0
0.142,0.22,0.0,0.271,0.698,1,3.0,0
1.862,3.913,0.485,0.873,7.155,3,7.0,0
0.06,0.297,0.0,0.0,0.326,0,0.0,0
7.904,27.046,13.866,2.8,52.075,8,41.0,1
2.045,4.938,5.405,0.034,12.354,4,17.0,1
0.15,0.086,0.0,0.0,0.266,0,1.0,0
0.314,0.992,0.0,0.0,1.393,1,1.0,0
1.676,1.778,0.316,1.148,4.928,1,3.0,0
7.37,10.029,12.935,0.598,31.274,7,23.0,1
7.414,13.84,16.799,1.116,39.456,5,21.0,1
0.057,0.002,0.0,0.101,0.227,0,0.0,0
4.319,30.289,21.412,0.661,56.645,3,56.0,1
8.011,13.026,20.849,2.382,44.257,5,44.0,1
0.051,0.024,0.0,0.0,0.044,1,0.0,0
1.777,1.894,0.496,0.507,4.651,3,6.0,0
0.733,1.373,0.0,0.292,2.4,1,2.0,0
2.264,1.45,0.0,0.242,3.988,1,3.0,0
1.579,7.416,7.3,0.587,17.051,5,10.0,1
0.024,0.141,0.0,0.0,0.219,1,1.0,0
7.952,10.189,10.105,1.086,29.279,8,31.0,1
3.062,3.321,0.05,1.177,7.615,2,4.0,0
1.596,5.477,5.711,0.223,13.178,4,13.0,1
0.087,0.543,0.0,0.0,0.504,1,0.0,0
0.134,0.01,0.0,0.0,0.146,1,0.0,0
0.004,0.175,0.0,0.0,0.163,1,0.0,0
6.046,22.804,34.303,1.762,64.949,5,59.0,1
9.723,13.159,8.0,2.503,33.28,8,23.0,1
3.994,2.042,0.448,0.442,6.908,3,4.0,0
1.16,2.42,0.457,0.651,4.607,1,6.0,0
4.04,14.684,32.351,0.964,51.75,8,18.0,1
1.969,3.346,0.146,1.137,6.622,1,5.0,0
4.286,3.972,0.323,1.08,9.642,2,6.0,0
0.005,0.087,0.104,0.0,0.142,0,0.0,0
0.087,0.012,0.0,0.0,0.138,1,0.0,0
8.023,23.283,33.214,0.455,65.07,3,29.0,1
1.153,1.577,0.538,0.365,3.681,2,4.0,0
4.519,11.754,13.139,1.772,31.62,2,18.0,1
3.089,6.482,4.758,0.138,14.452,5,11.0,1
7.829,15.729,10.246,2.67,36.467,7,31.0,1
1.48,3.974,6.596,0.541,12.424,3,14.0,1
6.871,31.321,21.394,0.814,60.341,4,44.0,1
0.397,0.637,0.0,0.184,1.164,2,3.0,0
0.133,0.006,0.06,0.0,0.234,0,0.0,0
5.824,26.34,10.015,0.439,42.642,8,46.0,1
0.044,0.001,0.0,0.0,0.088,0,1.0,0
1.273,14.609,14.531,1.503,31.579,2,30.0,1
0.221,0.628,0.0,0.0,0.856,1,3.0,0
9.622,29.278,34.439,2.624,76.303,3,34.0,1
0.051,0.767,0.0,0.0,0.799,1,2.0,0
2.81,15.234,7.233,2.304,27.622,12,39.0,1
7.351,14.021,9.557,3.309,34.275,9,26.0,1
7.466,8.278,10.387,2.05,28.237,5,30.0,1
3.858,13.002,27.451,1.515,46.076,3,15.0,1
0.038,1.192,0.0,0.0,1.229,1,1.0,0
8.7,22.219,10.245,0.661,41.72,5,33.0,1
0.199,0.017,0.0,0.0,0.183,1,0.0,0
0.05,0.011,0.0,0.0,0.094,0,0.0,0
4.855,30.577,30.852,0.262,66.521,4,37.0,1
0.227,0.439,0.0,0.0,0.753,1,3.0,0
0.008,0.148,0.0,0.0,0.195,1,1.0,0
0.17,0.527,0.0,0.0,0.706,1,3.0,0
3.964,4.045,0.165,0.216,8.285,3,4.0,0
0.196,0.597,0.0,0.0,0.767,2,2.0,0
0.057,0.062,0.0,0.0,0.07,0,0.0,0
1.18,3.805,7.21,0.216,12.241,5,7.0,1
0.014,0.161,0.0,0.0,0.162,0,0.0,0
2.122,1.419,0.0,0.34,3.826,1,4.0,0
0.052,0.008,0.0,0.0,0.024,1,2.0,0
2.697,24.466,17.862,2.038,46.813,8,18.0,1
0.13,0.235,0.0,0.096,0.421,1,1.0,0
3.667,5.574,25.545,1.575,36.447,4,29.0,1
7.371,26.5,20.635,0.195,54.702,8,27.0,1
4.137,7.067,26.261,0.11,37.449,4,40.0,1
0.104,0.744,0.376,0.0,1.173,2,2.0,0
4.219,24.958,24.654,1.858,55.898,6,39.0,1
3.073,15.761,20.548,3.459,42.616,4,18.0,1
1.071,0.731,0.0,0.262,2.113,1,4.0,0
0.133,0.183,0.0,0.0,0.26,0,1.0,0
5.747,17.51,21.193,0.289,44.843,5,37.0,1
2.395,1.761,0.0,0.194,4.301,1,4.0,0
2.118,2.015,0.278,1.238,5.672,2,4.0,0
0.249,0.3,0.0,0.0,0.569,2,2.0,0
7.244,25.238,26.984,2.404,62.051,7,50.0,1
0.282,0.99,0.0,0.0,1.185,2,1.0,0
0.021,0.057,0.0,0.0,0.122,0,0.0,0
4.17,17.148,29.963,0.765,51.956,5,49.0,1
0.051,0.222,0.0,0.0,0.331,2,3.0,0
8.434,27.898,22.495,2.774,61.44,3,18.0,1
1.092,1.759,0.0,0.6,3.404,2,5.0,0
0.316,0.214,0.0,0.009,0.556,2,1.0,0
0.094,0.234,0.323,0.0,0.71,2,2.0,0
0.135,0.193,0.0,0.0,0.407,0,0.0,0
1.015,1.305,0.0,0.766,3.069,1,3.0,0
2.28,15.749,32.957,0.852,51.82,3,42.0,1
7.02,17.755,16.522,2.72,44.258,6,19.0,1
2.712,3.101,0.319,0.406,6.551,2,5.0,0
0.308,0.815,0.0,0.0,1.129,2,2.0,0
8.791,10.291,29.82,1.895,50.756,3,40.0,1
3.659,13.325,13.202,2.735,32.807,4,43.0,1
2.037,2.743,0.77,0.396,5.976,1,3.0,0
6.75,13.857,19.579,0.303,40.289,4,37.0,1
0.169,0.49,0.0,0.0,0.688,2,3.0,0
4.064,12.004,27.747,1.425,45.391,8,19.0,1
2.321,3.836,0.197,0.45,6.704,2,4.0,0
9.977,30.365,21.247,1.525,63.424,4,53.0,1
3.413,22.9,10.494,0.042,36.893,7,58.0,1
3.374,3.129,0.343,0.409,7.207,1,4.0,0
0.119,0.66,0.0,0.0,0.728,2,3.0,0
0.109,1.128,0.0,0.0,1.22,2,3.0,0
0.643,1.177,0.0,0.749,2.512,1,3.0,0
1.656,4.224,6.732,0.51,13.229,5,9.0,1
8.548,8.069,25.556,0.603,42.645,3,22.0,1
3.518,21.786,11.905,2.308,39.501,4,53.0,1
0.246,0.438,0.0,0.0,0.636,1,2.0,0
3.747,2.023,0.32,0.616,6.668,3,4.0,0
3.218,9.108,33.702,1.425,47.272,7,39.0,1
3.237,3.262,0.147,1.495,8.161,1,3.0,0
4.558,26.184,22.85,1.084,54.895,3,23.0,1
0.038,0.252,0.0,0.0,0.324,0,0.0,0
5.055,11.501,17.697,0.234,34.704,8,50.0,1
6.417,16.178,13.276,2.593,38.54,11,29.0,1
2.349,22.306,19.92,1.539,45.834,7,30.0,1
0.259,0.901,0.0,0.0,1.133,1,3.0,0
4.453,23.963,5.567,2.945,37.087,10,44.0,1
7.589,20.442,5.673,3.978,37.691,6,32.0,1
1.924,3.768,7.748,0.345,13.58,3,15.0,1
1.888,2.282,0.188,0.055,4.346,3,2.0,0
0.115,0.065,0.0,0.0,0.102,0,1.0,0
4.315,17.055,18.618,2.007,42.116,6,12.0,1
3.214,3.04,0.332,1.385,8.019,3,3.0,0
1.917,1.152,0.114,0.082,3.334,2,3.0,0
0.084,0.057,0.0,0.0,0.21,1,1.0,0
9.282,33.105,8.9,0.576,51.78,5,38.0,1
6.111,23.876,5.123,2.04,37.13,5,38.0,1
2.909,19.399,13.828,3.343,39.687,11,44.0,1
0.198,0.565,0.0,0.0,0.726,0,1.0,0
2.416,34.862,20.794,1.081,58.964,4,36.0,1
0.054,0.144,0.0,0.0,0.286,0,0.0,0
5.175,6.741,18.829,0.756,31.685,11,19.0,1
6.416,33.635,12.351,0.706,53.434,8,19.0,1
4.098,4.615,0.082,0.713,9.451,3,5.0,0
6.838,21.306,20.492,0.934,49.477,3,57.0,1
0.026,0.609,0.0,0.0,0.653,2,2.0,0
0.031,0.081,0.0,0.0,0.102,0,1.0,0
0.224,0.061,0.0,0.0,0.294,1,0.0,0
1.43,8.227,3.614,0.313,14.028,3,11.0,1
0.086,0.86,0.0,0.0,0.883,0,1.0,0
0.236,0.193,0.0,0.0,0.435,0,0.0,0
0.156,1.093,0.0,0.0,1.204,1,3.0,0
9.402,33.26,27.31,0.18,70.591,6,55.0,1
2.395,5.352,4.656,0.569,12.821,6,16.0,1
5.298,16.117,15.958,2.756,39.869,5,21.0,1
7.673,8.247,8.373,1.824,25.785,11,32.0,1
2.406,11.86,11.749,0.207,26.091,2,42.0,1
2.132,1.337,0.0,0.427,3.924,1,4.0,0
0.252,0.008,0.0,0.18,0.515,1,1.0,0
8.165,12.727,9.748,2.064,32.745,8,15.0,1
3.172,3.748,0.134,0.896,8.067,2,5.0,0
0.1,0.067,0.0,0.0,0.154,0,0.0,0
0.149,0.331,0.0,0.0,0.439,1,0.0,0
1.211,7.344,3.988,0.69,13.29,4,7.0,1
2.617,7.551,4.588,0.353,14.93,4,14.0,1
1.257,1.707,0.0,0.191,3.189,1,5.0,0
0.092,0.267,0.0,0.0,0.195,1,1.0,0
2.404,0.883,0.0,0.607,3.826,1,4.0,0
4.934,7.873,12.843,1.614,27.46,6,22.0,1
0.043,0.258,0.0,0.0,0.359,1,0.0,0
0.032,0.24,0.0,0.0,0.293,1,1.0,0
5.323,11.175,10.748,2.376,29.939,8,37.0,1
2.006,1.149,0.271,0.368,3.787,2,4.0,0
0.012,0.544,0.326,0.0,0.879,1,1.0,0
7.928,16.508,8.321,1.967,34.879,7,30.0,1
5.625,21.196,31.271,0.09,57.866,3,30.0,1
3.241,34.757,30.16,2.215,70.469,6,27.0,1
0.137,1.177,0.0,0.0,1.323,1,3.0,0
0.915,0.79,0.0,0.458,2.094,2,2.0,0
3.231,20.291,11.261,0.71,35.515,4,13.0,1
5.623,12.731,20.964,3.513,42.665,9,30.0,1
0.201,0.074,0.0,0.0,0.3,1,2.0,0
3.46,1.285,0.418,0.439,5.61,1,3.0,0
0.154,0.338,0.0,0.0,0.519,1,0.0,0
2.274,4.211,0.275,0.753,7.554,1,4.0,0
0.181,0.267,0.0,0.0,0.399,2,2.0,0
0.644,1.359,0.0,0.647,2.646,2,5.0,0
0.198,0.697,0.0,0.0,0.88,1,3.0,0
0.006,0.018,0.0,0.0,0.034,0,0.0,0
1.088,3.643,7.315,0.9,12.686,4,17.0,1
0.068,0.023,0.0,0.0,0.131,0,1.0,0
7.436,17.655,18.75,1.715,45.509,5,38.0,1
8.515,28.73,33.752,0.087,70.857,5,50.0,1
0.907,7.196,3.656,0.637,12.395,5,16.0,1
7.105,12.0,31.73,1.236,51.646,5,38.0,1
9.859,15.315,15.161,0.029,40.451,8,50.0,1
6.781,12.844,26.734,1.234,47.75,4,38.0,1
4.872,22.846,13.36,0.954,41.968,9,23.0,1
0.399,0.569,0.0,0.0,0.921,2,3.0,0
0.045,0.128,0.0,0.0,0.226,0,0.0,0
2.146,1.775,0.031,0.246,4.153,1,6.0,0
0.183,0.65,0.0,0.0,0.833,2,3.0,0
7.443,26.503,18.01,2.662,54.8,7,42.0,1
0.404,0.19,0.0,0.0,0.69,0,1.0,0
3.105,6.774,6.399,0.717,17.397,6,8.0,1
0.117,0.591,0.0,0.001,0.682,1,3.0,0
1.001,16.021,22.472,1.497,40.808,2,19.0,1
3.322,8.87,6.487,0.916,19.532,6,17.0,1
0.114,0.866,0.0,0.0,0.937,2,2.0,0
7.397,15.655,17.705,0.537,41.675,7,43.0,1
0.018,0.031,0.0,0.0,0.0,0,0.0,0
9.141,13.529,11.139,0.808,34.56,3,50.0,1
1.548,0.904,0.0,0.778,3.21,1,3.0,0
2.688,16.212,39.021,0.846,58.415,2,15.0,1
0.106,1.116,0.0,0.0,1.204,2,1.0,0
4.251,8.208,33.169,0.417,46.01,5,39.0,1
1.284,4.059,6.845,0.79,13.062,4,8.0,1
0.037,0.278,0.0,0.0,0.272,0,0.0,0
4.25,4.391,0.184,0.772,9.559,3,7.0,0
4.024,7.482,21.003,2.164,34.599,4,40.0,1
1.73,4.693,3.828,0.679,10.971,6,16.0,1
0.295,0.042,0.0,0.0,0.381,0,0.0,0
1.922,1.44,0.484,0.435,4.33,2,2.0,0
1.743,2.813,0.716,0.21,5.503,2,5.0,0
2.522,7.882,4.022,0.159,14.947,3,8.0,1
3.364,10.912,32.101,2.328,48.631,6,45.0,1
0.917,4.71,6.038,0.757,12.754,3,11.0,1
0.414,0.039,0.0,0.0,0.354,1,0.0,0
0.66,1.178,0.0,0.148,1.953,1,5.0,0
6.441,16.567,10.699,3.635,37.453,5,41.0,1
0.26,0.033,0.0,0.0,0.253,0,0.0,0
4.477,25.54,16.773,1.377,48.465,3,37.0,1
5.245,9.958,10.625,1.399,27.745,6,20.0,1
1.273,2.56,0.482,0.325,4.631,2,5.0,0
0.038,0.135,0.0,0.0,0.247,1,1.0,0
3.034,23.195,16.027,2.016,44.505,5,41.0,1
0.345,1.166,0.307,0.0,1.776,2,1.0,0
2.815,16.074,21.207,1.564,41.409,3,26.0,1
0.737,1.937,0.0,0.175,2.929,1,5.0,0
0.303,0.571,0.0,0.0,0.872,1,2.0,0
1.308,5.197,6.888,0.08,13.588,6,10.0,1
0.186,0.474,0.0,0.0,0.75,2,1.0,0
0.844,5.466,3.974,0.044,10.327,3,11.0,1
5.185,23.023,13.382,2.049,43.566,7,16.0,1
2.382,2.576,0.494,0.318,5.764,3,3.0,0
5.82,15.179,34.105,0.821,55.729,5,28.0,1
1.347,5.378,7.815,0.335,14.941,3,8.0,1
0.309,0.031,0.0,0.0,0.31,0,0.0,0
9.853,29.458,20.647,2.859,63.046,8,38.0,1
4.464,1.735,0.046,1.076,7.294,3,3.0,0
2.348,2.139,0.37,0.905,5.714,2,3.0,0
5.943,14.539,22.669,2.84,45.984,6,21.0,1
0.111,1.006,0.0,0.0,1.097,2,2.0,0
0.025,0.061,0.0,0.0,0.098,0,1.0,0
2.254,9.982,14.455,2.116,28.934,6,58.0,1
7.929,7.603,7.72,3.085,26.138,11,16.0,1
3.503,2.683,0.162,0.273,6.597,3,4.0,0
0.285,0.326,0.0,0.0,0.555,1,1.0,0
3.431,18.242,11.276,0.974,34.03,4,33.0,1
6.915,14.745,16.414,2.385,40.639,12,44.0,1
4.308,22.932,6.9,2.53,36.665,7,17.0,1
0.06,0.409,0.0,0.0,0.38,2,2.0,0
3.341,12.69,32.937,0.187,49.381,8,51.0,1
2.177,2.337,0.554,0.143,5.217,2,4.0,0
2.186,1.235,0.0,0.474,3.928,1,4.0,0
4.79,5.823,35.006,1.21,46.676,6,39.0,1
2.032,5.271,6.498,0.27,13.982,6,12.0,1
2.015,17.939,29.944,1.27,50.884,7,57.0,1
6.636,12.641,15.511,2.543,37.312,10,28.0,1
0.304,0.032,0.0,0.0,0.4,1,2.0,0
1.998,5.537,4.807,0.474,12.488,4,12.0,1
0.374,0.619,0.0,0.0,0.972,2,1.0,0
0.031,0.24,0.0,0.0,0.225,1,0.0,0
0.3,1.061,0.0,0.0,1.347,2,2.0,0
2.223,3.523,3.596,0.074,9.523,5,17.0,1
1.439,1.065,0.0,0.111,2.565,1,4.0,0
4.267,9.358,9.89,3.925,27.515,4,27.0,1
3.37,10.386,18.021,3.153,34.697,7,24.0,1
2.086,5.984,8.425,0.638,16.934,6,10.0,1
5.655,15.882,27.102,1.798,50.57,3,30.0,1
2.466,2.652,0.169,0.299,5.552,1,6.0,0
3.618,3.807,0.143,1.013,8.586,2,4.0,0
3.175,33.779,15.915,1.611,54.517,3,50.0,1
7.326,10.734,13.314,3.56,35.118,8,17.0,1
9.799,15.062,28.151,1.632,54.77,6,27.0,1
0.074,0.316,0.0,0.0,0.433,0,0.0,0
3.641,3.439,0.342,1.163,8.575,2,3.0,0
0.091,0.16,0.0,0.0,0.186,0,0.0,0
2.045,1.796,0.0,0.655,4.516,1,5.0,0
7.526,28.214,15.547,0.468,51.431,3,55.0,1
0.749,1.759,0.0,0.218,2.763,2,3.0,0
0.019,0.143,0.0,0.0,0.108,0,0.0,0
0.082,0.088,0.0,0.0,0.178,0,0.0,0
0.258,0.094,0.0,0.0,0.338,0,0.0,0
4.316,20.954,14.603,0.386,40.342,6,46.0,1
1.24,7.563,7.254,0.388,16.262,5,17.0,1
1.937,3.709,7.933,0.285,13.838,3,8.0,1
0.294,0.251,0.0,0.0,0.55,1,1.0,0
7.846,9.843,17.621,0.265,35.56,5,12.0,1
2.835,16.538,36.319,0.754,56.429,7,29.0,1
1.576,12.609,16.178,1.621,32.313,3,21.0,1
3.266,8.72,5.198,0.286,17.18,3,13.0,1
8.917,16.464,26.338,0.54,52.115,4,35.0,1
0.093,0.138,0.0,0.0,0.233,0,1.0,0
0.991,1.762,0.0,0.477,3.254,2,3.0,0
2.453,1.615,0.0,0.44,4.496,2,5.0,0
7.787,32.203,31.001,2.091,73.179,8,57.0,1
3.063,3.792,0.136,0.58,7.58,2,4.0,0
4.697,5.437,22.547,0.917,33.31,4,40.0,1
6.026,21.691,18.252,1.802,47.328,8,30.0,1
0.171,0.974,0.0,0.0,1.087,2,1.0,0
2.781,6.665,4.244,0.206,13.951,5,9.0,1
3.253,18.12,11.124,2.447,35.122,6,18.0,1
2.408,2.84,0.475,0.616,6.414,3,7.0,0
4.41,1.893,0.253,0.241,6.863,2,4.0,0
5.226,8.715,8.688,1.356,23.682,8,16.0,1
2.989,2.275,0.724,0.404,6.337,2,5.0,0
1.628,6.422,32.459,0.304,41.138,6,17.0,1
2.196,1.578,0.089,0.621,4.495,2,3.0,0
0.149,0.628,0.0,0.2,0.958,1,1.0,0
0.034,0.523,0.0,0.0,0.582,1,1.0,0
4.017,7.99,19.371,0.894,32.054,6,45.0,1
0.667,1.456,0.0,0.603,2.722,1,2.0,0
0.078,0.124,0.0,0.0,0.203,1,0.0,0
0.081,0.227,0.0,0.0,0.283,1,0.0,0
1.903,4.567,0.254,0.942,7.647,2,3.0,0
4.554,17.447,14.549,1.828,38.412,3,35.0,1
7.472,14.557,13.336,2.907,38.231,6,19.0,1
4.318,4.873,0.034,1.456,10.795,1,7.0,0
0.039,0.152,0.0,0.0,0.142,0,0.0,0
1.899,10.186,30.465,1.904,44.344,4,26.0,1
3.622,13.42,19.412,2.112,38.459,8,34.0,1
2.92,8.62,19.037,1.656,32.353,2,32.0,1
0.268,0.834,0.0,0.125,1.227,2,3.0,0
2.816,4.417,0.37,1.003,8.596,3,6.0,0
0.392,0.519,0.0,0.0,0.914,1,1.0,0
0.093,0.226,0.0,0.0,0.371,1,2.0,0
2.844,15.671,18.258,2.994,39.503,10,35.0,1
2.353,4.995,0.2,0.561,8.023,3,7.0,0
2.682,11.832,21.832,1.88,38.319,7,22.0,1
0.266,0.884,0.0,0.0,1.163,2,3.0,0
6.851,13.212,8.024,2.294,30.589,8,44.0,1
7.033,27.682,17.696,0.907,53.166,4,56.0,1
9.359,29.978,13.182,1.406,53.786,5,59.0,1
2.585,5.215,8.357,0.388,16.447,4,10.0,1
3.08,2.41,0.002,0.658,6.102,3,6.0,0
1.32,0.903,0.0,0.352,2.628,2,4.0,0
4.171,13.706,32.258,0.391,50.797,5,42.0,1
3.703,21.063,12.684,3.207,40.721,11,22.0,1
3.834,2.721,0.407,1.377,8.308,1,6.0,0
0.113,0.984,0.0,0.0,1.072,2,1.0,0
2.188,1.079,0.72,0.041,4.089,1,6.0,0
0.266,0.333,0.0,0.0,0.603,1,3.0,0
6.135,19.062,30.039,0.727,55.72,4,16.0,1
8.015,24.044,27.415,0.675,59.922,7,23.0,1
7.702,6.761,17.581,0.742,32.516,8,28.0,1
0.036,0.16,0.0,0.0,0.224,1,0.0,0
3.175,24.111,16.481,2.922,46.943,3,22.0,1
2.922,16.128,14.479,1.923,35.4,7,33.0,1
1.999,1.876,0.0,0.489,4.434,2,4.0,0
0.099,0.069,0.0,0.0,0.138,1,1.0,0
3.55,34.455,21.458,0.305,59.552,5,39.0,1
3.527,18.891,9.649,2.496,34.625,8,29.0,1
6.593,6.572,14.711,3.563,31.582,5,44.0,1
0.093,0.484,0.0,0.0,0.609,2,3.0,0
9.482,13.909,31.346,2.659,57.301,4,50.0,1
4.05,13.409,33.181,1.93,52.368,5,49.0,1
0.033,0.075,0.0,0.0,0.149,0,0.0,0
1.461,17.741,31.13,0.484,50.433,7,17.0,1
2.452,11.033,12.103,0.116,25.84,2,27.0,1
2.918,9.805,8.044,2.568,23.128,5,12.0,1
7.841,18.253,6.023,3.039,35.255,4,42.0,1
4.269,4.926,27.836,1.126,38.366,7,33.0,1
0.861,0.868,0.0,0.39,2.13,2,3.0,0
6.043,20.304,21.071,1.735,48.994,8,15.0,1
0.082,0.092,0.0,0.0,0.264,1,0.0,0
0.068,0.06,0.0,0.0,0.094,0,1.0,0
8.912,13.087,27.659,2.627,52.222,5,18.0,1
2.837,17.705,12.794,0.814,34.116,6,16.0,1
2.458,8.262,14.927,0.653,25.832,3,20.0,1
9.065,23.253,33.23,0.991,66.348,4,51.0,1
0.105,1.171,0.0,0.0,1.247,1,2.0,0
5.181,20.801,19.593,3.25,48.687,5,42.0,1
2.98,7.939,16.348,0.713,28.06,12,25.0,1
0.125,0.072,0.0,0.0,0.166,0,0.0,0
2.773,21.815,15.745,2.289,42.717,11,34.0,1
0.081,0.23,0.0,0.0,0.314,0,0.0,0
2.701,7.042,28.688,1.82,40.19,7,26.0,1
0.001,0.75,0.0,0.0,0.764,1,3.0,0
2.272,0.517,0.0,0.558,3.267,1,5.0,0
6.771,10.306,18.384,2.057,37.385,4,37.0,1
2.324,6.63,8.026,0.328,17.104,6,15.0,1
0.045,0.838,0.0,0.0,0.905,1,2.0,0
6.579,23.821,21.801,2.311,54.618,8,21.0,1
0.265,0.064,0.0,0.0,0.351,0,1.0,0
0.006,0.211,0.0,0.0,0.216,2,1.0,0
6.066,15.378,31.999,0.913,54.125,3,52.0,1
0.619,0.081,0.0,0.0,0.687,1,0.0,0
2.197,4.058,0.485,0.398,7.065,1,6.0,0
4.009,10.943,31.685,0.932,47.36,8,28.0,1
1.977,1.257,0.0,0.327,3.558,2,4.0,0
0.092,0.548,0.0,0.0,0.577,0,2.0,0
2.716,7.75,6.836,0.779,17.738,3,9.0,1
1.583,3.166,0.296,1.214,6.25,2,3.0,0
0.114,1.17,0.0,0.0,1.232,1,3.0,0
0.258,0.648,0.0,0.233,1.155,1,1.0,0
2.221,7.911,19.941,0.107,29.966,7,21.0,1
2.349,11.087,19.154,2.326,34.813,6,23.0,1
0.015,0.07,0.0,0.0,0.066,1,0.0,0
4.096,32.155,22.256,2.022,60.152,5,25.0,1
4.937,5.55,33.027,1.245,44.894,6,29.0,1
0.198,0.788,0.0,0.0,1.003,2,3.0,0
1.573,1.507,0.0,0.648,3.684,1,4.0,0
3.078,27.984,24.481,0.021,55.568,5,58.0,1
2.686,7.124,3.05,0.616,13.309,5,9.0,1
0.024,0.966,0.0,0.0,1.025,1,3.0,0
0.196,0.414,0.0,0.0,0.702,2,3.0,0
2.808,1.779,0.226,0.203,5.032,2,5.0,0
0.07,0.574,0.0,0.0,0.727,2,1.0,0
2.179,1.658,0.0,0.284,4.143,1,2.0,0
0.365,1.117,0.236,0.0,1.808,2,1.0,0
0.196,1.174,0.0,0.0,1.328,2,3.0,0
3.113,1.131,0.782,0.052,5.03,1,3.0,0
2.141,2.642,0.085,1.054,5.883,2,3.0,0
2.645,9.458,37.097,0.912,50.211,2,34.0,1
7.291,14.634,18.988,2.844,43.642,7,12.0,1
0.035,0.112,0.0,0.0,0.13,1,0.0,0
4.469,8.95,26.474,1.065,41.014,2,39.0,1
1.081,8.753,4.84,0.355,15.114,3,16.0,1
0.618,1.371,0.0,0.292,2.351,1,4.0,0
0.126,0.358,0.0,0.0,0.48,1,3.0,0
3.489,2.625,0.179,0.716,7.031,3,6.0,0
0.012,0.128,0.0,0.0,0.155,1,1.0,0
3.58,7.257,15.253,0.711,26.702,11,35.0,1
0.139,0.029,0.0,0.0,0.118,0,0.0,0
1.91,6.012,6.584,0.655,14.889,3,14.0,1
5.756,29.547,19.019,0.243,54.652,8,44.0,1
8.207,20.013,34.173,1.439,64.01,8,38.0,1
3.997,1.613,0.414,0.448,6.469,1,4.0,0
2.006,0.681,0.0,0.572,3.239,2,5.0,0
5.411,13.357,9.669,0.209,28.628,7,15.0,1
6.696,18.932,20.328,0.664,46.665,6,27.0,1
1.855,4.994,0.393,0.342,7.529,1,5.0,0
1.576,3.954,4.536,0.691,10.803,5,7.0,1
0.131,0.806,0.0,0.0,0.895,2,3.0,0
1.806,1.811,0.0,0.785,4.416,1,2.0,0
1.436,2.212,0.724,0.201,4.58,3,5.0,0
1.672,0.876,0.0,0.553,3.094,1,2.0,0
0.048,0.459,0.0,0.0,0.468,0,0.0,0
0.05,0.057,0.0,0.0,0.142,1,0.0,0
1.72,4.428,0.223,1.245,7.678,2,4.0,0
4.266,17.496,16.262,1.897,40.072,4,28.0,1
3.341,4.368,0.405,1.13,9.22,2,5.0,0
3.155,1.43,0.791,0.356,5.682,2,4.0,0
6.599,20.006,14.203,0.791,41.65,4,23.0,1
2.422,1.123,0.0,0.204,3.769,2,3.0,0
9.541,18.483,25.357,1.061,54.513,5,16.0,1
2.477,2.108,0.458,0.058,5.115,2,2.0,0
2.748,18.997,18.854,2.282,43.057,6,34.0,1
0.027,0.353,0.0,0.0,0.381,1,1.0,0
6.49,11.019,11.264,0.237,28.966,12,24.0,1
5.269,33.228,16.648,0.973,55.997,5,26.0,1
2.221,0.694,0.0,0.32,3.219,2,2.0,0
2.107,4.457,4.199,0.232,10.997,6,14.0,1
3.747,5.256,16.042,0.238,25.253,5,42.0,1
3.604,20.69,20.02,2.791,47.483,10,20.0,1
0.374,0.452,0.0,0.006,0.842,1,3.0,0
2.896,8.468,3.181,0.408,15.049,6,14.0,1
0.08,0.571,0.0,0.0,0.602,1,2.0,0
0.181,0.528,0.379,0.0,1.033,2,3.0,0
0.82,1.629,0.0,0.364,2.8,2,5.0,0
1.196,8.164,6.927,0.5,16.749,3,11.0,1
2.284,23.807,7.487,3.263,37.091,8,22.0,1
6.289,20.479,21.15,2.061,49.78,8,18.0,1
1.002,4.488,3.559,0.882,9.813,5,7.0,1
0.369,0.128,0.0,0.0,0.435,1,0.0,0
2.012,23.611,20.947,1.225,47.759,7,36.0,1
2.973,16.704,10.58,1.385,31.77,6,20.0,1
1.174,3.807,0.216,0.834,6.208,3,3.0,0
1.332,1.001,0.397,0.214,2.903,2,2.0,0
4.901,9.836,10.937,1.208,27.079,6,26.0,1
1.099,1.672,0.0,0.16,2.865,2,4.0,0
7.072,8.089,15.645,1.051,31.765,11,40.0,1
4.327,22.989,20.817,1.125,49.853,12,15.0,1
1.752,1.513,0.711,0.228,4.301,3,3.0,0
